RealGM ID,Season,Name,Position 1,Position 2,Play Style,Height,Weight,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Stock%,Harmonic STK%,TOV%,Adjusted TOV%,USG%,Offensive Load,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,AST/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,3 Point Proficiency,3 Point Confidence,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,# Dunks,Dunk vs Rim Shot Percentage,% Dunks Unassisted,Dunks per Minute Played,Unassisted Shots @ Rim /100Poss,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,% Assisted,Adj OFF +/-,Adj DEF +/-,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU 3P%,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement,Finishing Score,Shooting Score,Shot Creation Score,Passing Score,Rebounding Score,Athleticism Score,Defense Score,College Productivity Score,Percentile Score,Box Score Creation,Rim Shot Creation,Helio Score,Draft Score,Image Link
57582,2016-17,Eric Mika,PF,C,Scorer,82.0,230.0,BYU,WCC,22.0,12.0,1.87,2.0,"Jan 5, 1995",22.48,40.0,34.0,34.0,974.0,30.3,0.595,0.528,0.2,0.669,658.0,11.7,20.7,16.5,12.8,1.0,6.6,1.7368421052631575,1.736842105263158,12.6,0.114,31.6,40.348,3.8,1.9,5.7,0.235,5.8,1.6,7.4,0.67,118.2,96.3,0.308,-4.43,9.6,18.1,0.528,9.6,18.1,0.53,0.0,0.0,0.0,0.0,0.0,9.2,12.1,0.763,12.8,2.3,0.8,2.6,3.4,3.8,28.4,12.7,24.0,12.7,23.9,0.0,0.1,12.2,16.0,17.0,3.0,1.0,3.4,4.6,5.0,37.5,36.0,26.1,2.3854356,0.0369609856262833,2.1935040000000003,31.3,69.6,70.8,68.5,45.4,46.0,0.2,0.0,53.6704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5637898686679175,0.1763602251407129,0.1299249530956848,0.2353389185072353,0.6,0.9342105263157896,,,,3.438,50.925,1.838890056463036,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Mika_Eric_sac19.jpg
9749,2012-13,Brandon Davies,PF,,Playmaker,82.0,241.8,BYU,WCC,24.0,12.0,3.72,4.0,"Jul 25, 1991",21.93,327.0,36.0,36.0,1054.0,27.5,0.569,0.527,3.2,0.581,603.0,7.7,24.0,15.5,17.5,2.6,3.6,3.0193548387096776,3.0193548387096776,14.1,0.121,29.8,40.662,3.5,2.0,5.5,0.208,4.6,2.8,7.4,0.96,112.0,94.2,0.317,-2.95,8.7,16.7,0.522,8.5,16.1,0.527,0.2,0.5,35.7,0.066,0.0587352185089974,6.6,9.7,0.682,10.9,3.3,1.8,1.3,3.5,4.2,24.2,12.2,23.4,12.0,22.7,0.3,0.7,9.3,13.6,15.3,4.7,2.6,1.9,4.9,5.9,34.0,27.0,18.21,3.2708984100000005,0.0256166982922201,4.2031314,33.7,72.3,46.7,63.1,42.2,47.9,3.2,100.0,49.1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6679174484052532,0.2049718574108818,0.974671669793621,0.4763899466869764,0.5565217391304348,0.8228383458646616,,,,3.99,60.843,2.513853975580389,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Davies_Brandon_phi14.jpg
117418,2019-20,Isaiah Stewart,C,PF,Stretch,80.0,243.0,Washington,Pac-12,15.0,17.0,8.25,1.0,"May 22, 2001",19.11,3.0,32.0,32.0,1031.0,26.9,0.629,0.577,5.9,0.591,510.0,10.7,19.5,15.5,6.3,0.9,7.0,1.5949367088607596,1.5949367088607591,14.1,0.129,24.5,30.19,3.7,2.0,5.7,0.222,5.0,2.4,7.4,0.38,119.7,93.6,0.281,-5.09,7.4,13.1,0.57,7.3,12.3,0.59,0.2,0.8,25.0,0.07,0.0954692556634304,6.0,7.7,0.774,10.9,1.0,0.7,2.6,2.8,3.3,21.1,10.6,18.6,10.3,17.5,0.3,1.1,8.5,11.0,15.5,1.5,0.9,3.6,3.9,4.6,30.0,26.0,13.44,3.1035513599999995,0.0252182347235693,4.2950934,57.3,69.4,59.7,36.8,42.7,58.5,5.9,80.0,60.45609999999999,4.5646,2.3896,2018-19,The City Rocks,Nike 17U,10.0,10.0,10.4,17.6,7.4,12.2,0.607,0.2,0.4,0.5,2.6,4.0,0.65,0.0,11.2,11.2,1.2,0.2,0.9,2.0,2.2,2018.0,U17 World Cup,7.0,18:03,11.1,4.1,6.3,0.659,0.0,0.0,0.0,2.9,4.3,0.667,8.4,1.1,1.6,0.6,1.3,1.9,Gold,0.8606941838649156,0.25046904315197,0.74812382739212,0.0578827113480578,0.5565217391304348,0.8082706766917294,0.5650510204081632,0.7423469387755102,57.4,2.413,57.271,2.271370348477857,0.4246081739817964,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Stewart_Isaiah_det22.jpg
32975,2016-17,Kadeem Allen,SG,,Connector,74.0,192.4,Arizona,Pac-12,29.0,5.0,7.63,4.0,"Jan 15, 1993",24.46,83.0,34.0,33.0,1020.0,16.7,0.57,0.521,31.8,0.492,340.0,1.5,13.8,8.1,17.8,3.1,2.3,2.6407407407407404,2.6407407407407404,18.3,0.137,18.1,27.667,1.7,2.0,3.8,0.148,2.2,5.2,7.4,1.55,111.3,96.3,0.231,0.24,4.2,9.3,0.453,2.9,6.3,0.466,1.3,2.9,42.7,0.276,0.3645261744966444,3.4,4.5,0.741,5.4,4.0,2.1,0.8,2.5,3.3,13.0,6.2,13.8,4.4,9.4,1.9,4.4,5.0,6.8,8.0,5.9,3.1,1.2,3.8,4.8,19.4,4.0,5.03,1.4171270499999995,0.0039215686274509,3.887943,33.5,55.7,15.9,34.7,37.8,19.4,31.8,62.5,31.9333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2059099437148217,0.6838649155722326,0.1106941838649155,0.7718964204112719,0.2347826086956521,0.3515037593984962,,,,3.706,54.721,0.6551477782862168,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Allen_Kadeem_nyk19.jpg
137162,2021-22,Kendall Brown,SF,,Slasher,79.0,201.2,Baylor,Big 12,27.0,7.0,8.76,1.0,"May 11, 2003",19.14,14.0,34.0,34.0,918.0,18.4,0.63,0.615,18.1,0.327,321.0,7.3,13.7,10.5,12.3,2.2,1.5,1.783783783783784,1.7837837837837838,18.2,0.148,17.1,24.981,2.2,1.8,4.0,0.174,3.7,3.6,7.4,1.09,118.5,95.2,0.203,-1.74,5.8,9.8,0.584,5.1,8.1,0.638,0.6,1.8,34.1,0.178,0.2364789272030651,2.2,3.2,0.689,7.2,2.7,1.5,0.5,2.5,3.4,14.3,8.4,14.4,7.5,11.8,0.9,2.6,3.2,4.7,10.5,4.0,2.2,0.8,3.7,4.9,20.9,43.0,34.02,7.532980559999999,0.0468409586056644,3.1885632,56.2,78.0,60.6,25.7,32.8,36.8,18.1,85.7,59.0265,2.8464,1.0651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.952157598499062,0.2532833020637898,0.2654784240150094,0.5194211728865195,0.3391304347826087,0.7622180451127819,0.3112244897959184,0.4515306122448979,48.2,2.536,60.169,2.2254251111737604,0.4228573577525314,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Brown_Kendall_ind22.jpg
14156,2012-13,Ian Clark,SG,,Shooter,75.0,175.0,Belmont,OVC,26.0,7.0,-0.92,4.0,"Mar 7, 1991",22.32,317.0,33.0,32.0,1102.0,24.2,0.688,0.67,55.50000000000001,0.195,512.0,1.4,11.1,6.3,14.7,2.8,0.9,1.362162162162162,1.3621621621621622,16.8,0.135,24.6,34.942,3.9,1.7,5.6,0.202,6.3,1.1,7.4,0.9,120.1,97.8,0.327,-3.12,7.9,14.5,0.543,4.2,6.5,0.646,3.7,8.1,45.9,0.357,0.5024556213017751,2.4,2.8,0.833,3.9,2.9,1.9,0.3,3.2,2.3,21.8,11.6,21.3,6.1,9.5,5.4,11.8,3.5,4.2,5.8,4.2,2.8,0.4,4.7,3.4,32.0,0.0,0.0,0.0,0.0,2.8216536000000003,23.2,75.3,42.9,21.2,52.9,13.3,55.5,75.5,54.6749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5867729831144465,0.99812382739212,0.3724202626641651,0.4253617669459253,0.1565217391304347,0.1987781954887218,,,,5.516,61.512,1.4789413639319795,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Clark_Ian_nop17.jpg
132632,2020-21,Moses Moody,SG,SF,Connector,78.0,210.6,Arkansas,SEC,25.0,7.0,7.18,1.0,"May 31, 2002",19.08,46.0,32.0,32.0,1082.0,20.4,0.568,0.503,42.0,0.482,511.0,6.3,11.8,9.0,8.2,1.6,2.0,1.7777777777777777,1.777777777777778,9.9,0.089,22.3,29.366,3.4,1.8,5.2,0.193,5.2,2.3,7.4,0.98,119.5,98.1,0.231,-1.55,6.1,14.3,0.427,4.0,8.3,0.478,2.1,6.0,35.8,0.254,0.3865295629820051,5.6,6.9,0.812,6.8,1.9,1.2,0.8,1.9,2.7,19.9,8.1,19.0,5.3,11.0,2.9,8.0,7.4,9.2,9.1,2.5,1.6,1.0,2.6,3.6,26.5,10.0,9.76,1.7690976,0.0092421441774491,3.4439400000000004,26.5,57.6,31.6,31.0,38.8,28.9,42.5,85.7,53.7555,4.6336,2.6868,2018-19,Brad Beal Elite,Nike 17U,10.0,8.0,14.3,15.6,4.6,11.0,0.418,2.7,7.4,0.365,3.7,4.3,0.86,0.0,2.6,2.6,1.5,0.8,0.5,1.0,2.1,2018.0,U17 World Cup,-,-:-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gold,0.1566604127579737,0.6932457786116323,0.3358348968105065,0.4341203351104341,0.2739130434782608,0.4407894736842105,0.6607142857142857,0.5688775510204082,44.6,2.577,51.694,2.001171173561425,0.4166507857607984,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Moody_Moses_gsw22.jpg
63962,2017-18,Ajdin Penava,PF,,Scorer,81.0,220.0,Marshall,CUSA,24.0,10.0,0.44,3.0,"Mar 11, 1997",21.3,400.0,34.0,34.0,1001.0,27.6,0.643,0.61,28.5,0.453,509.0,7.5,22.0,15.2,12.6,1.7,11.8,2.971851851851852,2.971851851851852,14.0,0.117,22.8,29.895,3.1,2.2,5.2,0.209,3.1,4.2,7.3,0.99,121.1,95.1,0.261,-2.11,7.6,13.6,0.562,6.3,9.7,0.65,1.3,3.9,34.0,0.216,0.3100799999999999,4.6,6.2,0.753,11.5,2.6,1.3,5.4,2.7,4.8,21.2,10.0,17.8,8.3,12.7,1.7,5.1,6.1,8.1,15.1,3.5,1.7,7.0,3.5,6.3,27.8,33.0,18.83,3.38441005,0.0329670329670329,3.1992830000000003,51.5,73.7,65.1,20.0,42.6,55.2,28.5,97.0,72.2115,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,U18 Euro Championship A,9,17:53,5.6,2.2,5.1,.435,0.4,1.1,.400,0.7,1.3,.500,4.8,0.4,1.1,1.1,1.1,2.1,4th,0.8705440900562852,0.6341463414634146,0.8358348968105066,0.4649657273419649,0.5434782608695652,0.881578947368421,,,,3.365,56.918,1.986980626185218,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Penava_Ajdin_mar.jpg
121810,2021-22,Tevin Brown,SG,SF,Shooter,77.0,175.0,Murray State,OVC,31.0,3.0,-3.07,3.0,"Sep 23, 1998",23.77,281.0,34.0,34.0,1197.0,21.6,0.576,0.548,63.0,0.281,531.0,1.9,16.1,9.1,15.5,2.3,2.1,2.1954545454545453,2.1954545454545453,11.1,0.087,23.1,34.375,3.8,2.6,6.4,0.215,5.1,2.3,7.3,1.68,120.6,93.0,0.298,0.62,6.2,14.6,0.427,2.7,5.4,0.5,3.5,9.2,38.4,0.313,0.4771597633136095,3.1,4.1,0.748,6.3,3.5,1.6,0.7,2.1,1.7,19.1,9.2,21.4,4.0,7.9,5.2,13.5,4.5,6.0,9.3,5.1,2.3,1.0,3.0,2.5,28.0,6.0,5.22,1.05161076,0.0050125313283208,4.311201199999999,26.3,55.7,23.4,10.7,36.2,17.6,63.0,84.9,61.52440000000001,2.5511,1.5061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1210131332082551,0.7682926829268293,0.4606003752345216,0.7718964204112719,0.2782608695652174,0.2138157894736842,0.5446428571428571,0.0471938775510204,40.1,4.909,53.283,1.086351918091387,0.4250212934926689,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Brown_Tevin_22w.jpg
80516,2017-18,Kelan Martin,SF,,Scorer,78.0,230.0,Butler,Big East,21.0,14.0,10.55,4.0,"Aug 3, 1995",22.91,140.0,35.0,35.0,1249.0,21.9,0.569,0.528,45.0,0.266,675.0,3.2,18.4,10.7,11.1,1.2,1.5,1.3333333333333333,1.333333333333333,11.4,0.099,30.0,39.236,3.3,1.6,4.8,0.155,6.1,1.2,7.3,0.83,111.6,104.5,0.323,-3.0,8.3,18.6,0.447,5.3,10.2,0.514,3.0,8.4,36.4,0.264,0.4024570024570024,4.2,4.9,0.844,7.0,2.2,0.8,0.5,2.7,2.1,23.8,11.9,26.7,7.5,14.7,4.4,12.0,6.0,7.1,10.1,3.2,1.2,0.7,3.9,3.1,34.2,13.0,9.03,1.64822784,0.010408326661329,4.873497599999999,24.8,63.2,26.4,30.2,41.7,19.2,45.0,73.7,45.5106,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,adidas Nations Counselors,5,12:00,6.0,2.4,7.4,.324,0.4,1.8,.222,0.8,1.6,.500,3.4,0.2,0.0,0.6,0.6,1.2,-,0.2621951219512195,0.825046904315197,0.5412757973733584,0.3328255902513328,0.3478260869565217,0.1846804511278195,,,,4.352,59.622,1.9926263133706552,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Martin_Kelan_ind21.jpg
24324,2016-17,Isaiah Hicks,PF,,Connector,80.0,233.4,UNC,ACC,33.0,6.0,11.76,4.0,"Jul 24, 1994",22.94,16.0,39.0,39.0,907.0,22.2,0.622,0.576,0.0,0.48,424.0,8.3,16.9,12.5,10.6,1.0,3.6,1.565217391304348,1.565217391304348,14.7,0.128,21.7,30.438,2.8,1.6,4.4,0.195,3.5,3.7,7.3,0.86,122.6,99.0,0.192,-2.9,7.7,13.3,0.576,7.7,13.3,0.576,0.0,0.0,,0.0,,5.0,6.4,0.779,9.4,2.4,0.7,1.3,2.8,5.2,20.3,10.6,18.4,10.6,18.4,0.0,0.0,6.9,8.8,12.9,3.3,1.0,1.8,3.9,7.2,28.0,46.0,30.51,4.54599,0.0507166482910694,2.7416,50.0,75.5,70.2,50.0,39.7,56.7,0.0,0.0,63.45,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,adidas Nations,1,01:00,0.0,0.0,0.0,.000,0.0,0.0,.000,0.0,0.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,Silver,0.8789868667917449,0.1219512195121951,0.0684803001876172,0.3709063214013709,0.4260869565217391,0.8829887218045113,,,,2.505,56.482,1.3873850972846165,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Hicks_Isaiah_nyk_18.jpg
3520,2012-13,Derrick Nix,PF,C,Connector,81.0,270.0,Michigan State,Big Ten,27.0,9.0,10.55,4.0,"Dec 11, 1990",22.55,76.0,36.0,34.0,994.0,20.5,0.552,0.506,0.0,0.553,363.0,9.9,19.5,14.7,11.7,2.4,0.6,0.96,0.96,14.0,0.121,19.9,27.178,2.5,2.1,4.6,0.184,4.1,3.2,7.3,1.06,114.6,92.2,0.211,-1.62,5.2,10.3,0.506,5.2,10.3,0.506,0.0,0.0,,0.0,,3.9,5.7,0.69,9.5,2.3,1.6,0.2,2.1,2.7,14.4,8.1,16.0,8.1,16.0,0.0,0.0,6.1,8.8,14.7,3.5,2.4,0.3,3.3,4.2,22.3,3.0,1.76,0.5852,0.0030181086519114,5.32,66.5,60.8,50.0,33.5,30.2,46.2,0.0,0.0,48.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8212945590994372,0.0262664165103189,0.0417448405253283,0.4722010662604722,0.5217391304347826,0.5413533834586466,,,,1.931,54.205,1.215486029013192,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Nix_Derrick_ncaa.jpg
7119,2010-11,Tobias Harris,SF,PF,Scorer,80.0,222.8,Tennessee,SEC,19.0,15.0,8.73,1.0,"Jul 15, 1992",18.96,6.0,34.0,33.0,993.0,23.8,0.54,0.489,18.9,0.423,476.0,7.5,20.6,14.0,10.4,1.4,3.4,1.9833333333333327,1.9833333333333327,11.4,0.101,27.2,36.531,2.9,1.5,4.4,0.177,5.5,1.8,7.3,0.71,112.7,98.8,0.274,-3.33,7.5,16.2,0.46,6.5,13.1,0.497,0.9,3.1,30.3,0.177,0.2327926829268292,5.2,6.8,0.753,9.9,1.8,1.0,1.2,2.5,2.8,21.0,11.1,24.1,9.7,19.6,1.4,4.6,7.7,10.2,14.8,2.6,1.4,1.7,3.7,4.2,31.3,21.0,,,0.0211480362537764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,NIKE Global Challenge,3,20:00,13.3,5.3,8.3,.640,0.3,1.0,.333,2.3,3.0,.778,3.0,1.0,1.7,0.3,1.7,3.0,-,,,,0.2543792840822543,0.491304347826087,,,,,3.207,,3.112749060679065,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Harris_Tobias_phi22.jpg
5506,2011-12,Tony Mitchell,SG,,Connector,78.0,216.4,Alabama,SEC,15.0,7.0,7.18,3.0,"Aug 7, 1989",22.9,41.0,22.0,21.0,684.0,21.2,0.508,0.494,28.5,0.2,270.0,6.8,21.1,14.1,14.1,2.0,5.3,2.904109589041096,2.904109589041096,12.6,0.108,25.9,35.262,1.2,1.7,2.8,0.166,3.7,3.6,7.3,0.98,103.1,88.7,0.287,-2.24,6.8,15.2,0.45,5.5,10.9,0.505,1.3,4.3,31.1,0.2,0.2974328859060403,1.9,3.0,0.615,9.1,2.3,1.3,1.8,2.4,3.6,16.9,10.9,24.2,8.7,17.3,2.1,6.9,3.0,4.8,14.4,3.7,2.0,2.9,3.8,5.7,26.9,40.0,45.94,5.571143800000001,0.0584795321637426,2.934734,33.5,66.7,63.8,38.1,36.4,52.8,28.5,95.7,68.7643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.524390243902439,0.3114446529080675,0.9244840525328332,0.4341203351104341,0.4956521739130434,0.7786654135338346,,,,3.322,51.699,1.3952712812334878,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Mitchell_Tony_SAC.jpg
117480,2022-23,Jalen Wilson,SF,PF,Scorer,78.0,230.2,Kansas,Big 12,28.0,8.0,11.84,3.0,"Nov 4, 2000",22.65,400.0,36.0,36.0,1274.0,21.0,0.54,0.49,36.2,0.346,667.0,5.2,20.8,13.3,12.5,1.5,1.4,1.4482758620689655,1.4482758620689653,11.1,0.097,29.7,38.989,2.9,2.4,5.3,0.168,5.4,1.9,7.3,0.94,108.7,97.4,0.325,-2.39,7.8,18.1,0.43,5.6,11.5,0.482,2.2,6.5,33.7,0.229,0.3490529327610873,5.0,6.2,0.799,9.3,2.5,1.1,0.5,2.6,2.4,22.7,11.1,25.7,7.9,16.4,3.1,9.3,7.1,8.9,13.3,3.5,1.5,0.8,3.8,3.4,32.4,0.0,0.0,0.0,0.0,5.4941203,31.3,56.1,31.7,32.5,40.6,27.6,36.2,78.6,47.3453,3.4149,2.0571,2018-19,Team YGC36 (TX),Gold Gauntlet 17U,4.0,4.0,28.8,22.75,7.75,18.25,0.425,2.25,7.75,0.29,5.0,5.5,0.909,3.0,4.0,7.0,2.75,0.5,0.0,2.25,1.5,2017.0,adidas Nations,5.0,16:48,5.8,1.4,4.0,0.35,0.2,1.4,0.143,2.8,4.2,0.667,3.8,0.4,0.4,0.2,0.6,1.2,7th,0.1871482176360225,0.6547842401500938,0.6904315196998124,0.4375476009139376,0.4608695652173913,0.2222744360902255,0.4489795918367347,0.6977040816326531,47.5,4.122,53.457,2.0613519753433978,0.1569044988237042,
148719,2022-23,Colby Jones,SG,SF,Slasher,78.0,199.2,Xavier,Big East,26.0,10.0,9.16,3.0,"May 28, 2002",21.09,129.0,36.0,36.0,1223.0,19.8,0.58,0.564,29.2,0.305,547.0,4.4,14.4,9.7,22.4,2.1,1.6,1.816216216216216,1.8162162162162163,15.3,0.112,21.9,33.877,3.0,1.6,4.6,0.15,4.8,2.5,7.3,1.88,114.7,103.5,0.338,1.65,6.8,13.3,0.509,5.3,9.4,0.563,1.5,3.9,37.8,0.242,0.3294805970149253,2.6,4.1,0.653,6.7,5.2,1.5,0.7,2.7,2.5,17.7,9.4,18.5,7.4,13.1,2.0,5.4,3.7,5.6,9.4,7.2,2.1,0.9,3.8,3.5,24.5,9.0,5.42,1.1167368,0.0073589533932951,3.81174,40.8,60.8,49.5,30.0,50.0,26.2,29.2,82.2,52.0584,4.8825,1.2051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4929643527204503,0.8466228893058161,0.6318011257035647,0.8686214775323686,0.3043478260869565,0.4642857142857143,0.3584183673469387,0.5841836734693877,56.89999999999999,5.192,51.259,3.224096103819598,0.6400332482397744,
23288,2013-14,Melvin Ejim,SF,,Scorer,78.0,218.5,Iowa State,Big 12,26.0,8.0,9.88,4.0,"Mar 4, 1991",23.33,189.0,34.0,33.0,1093.0,23.2,0.591,0.555,29.1,0.365,566.0,9.1,18.7,14.1,10.8,2.0,2.0,2.0,2.0,13.2,0.115,26.3,34.919,3.0,1.8,4.8,0.177,4.9,2.4,7.3,0.79,115.0,100.2,0.281,-3.19,8.1,16.0,0.505,6.4,11.3,0.57,1.6,4.6,34.599999999999994,0.223,0.3161255886970172,4.4,5.8,0.761,10.4,2.3,1.5,0.8,2.9,4.1,22.1,11.2,22.3,9.0,15.8,2.2,6.5,6.2,8.1,14.6,3.2,2.0,1.2,4.0,5.7,30.9,25.0,14.51,1.3720655999999998,0.0228728270814272,2.1086880000000003,39.4,70.3,76.0,31.4,40.1,47.3,29.1,95.5,72.58670000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,Pan American Games,19,17:53,6.9,2.6,6.1,.431,0.4,1.5,.250,1.3,1.4,.923,3.8,1.2,0.7,0.4,1.5,2.7,Silver,0.7059099437148217,0.5924015009380863,0.8785178236397748,0.321020563594821,0.4956521739130434,0.8106203007518797,,,,3.713,51.142,1.515071093631321,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Ejim_Melvin_orl1516.jpg
104825,2019-20,Immanuel Quickley,SG,,Connector,75.0,185.8,Kentucky,SEC,24.0,6.0,7.46,2.0,"Jun 17, 1999",21.04,22.0,30.0,20.0,989.0,20.4,0.595,0.511,43.8,0.471,439.0,2.1,11.9,7.4,11.4,1.6,0.5,0.7619047619047619,0.7619047619047619,10.6,0.089,23.4,31.489,3.4,1.4,4.8,0.192,5.3,2.0,7.3,1.17,121.3,99.8,0.252,-1.1,5.6,13.4,0.417,3.1,7.5,0.409,2.5,5.9,42.8,0.308,0.4329422632794457,5.8,6.3,0.923,5.1,2.3,1.1,0.2,1.9,2.8,19.5,8.2,19.6,4.5,11.0,3.7,8.6,8.5,9.2,7.4,3.3,1.6,0.2,2.8,4.1,28.5,1.0,2.0,0.26425,0.0010111223458038,2.58965,15.1,48.0,12.5,41.1,38.2,25.0,43.8,83.9,48.910700000000006,5.0232,1.8593,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,U19 World Cup,13,18:28,5.1,1.6,4.9,.328,1.0,2.8,.351,0.8,1.1,.786,2.3,2.0,0.8,0.2,1.2,0.7,Bronze,0.0075046904315197,0.898217636022514,0.3592870544090056,0.5285605483625285,0.2043478260869565,0.0968045112781954,0.2295918367346938,0.6364795918367347,37.0,3.588,47.122,1.5609191247362282,0.4501455628210096,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Quickley_Immanuel_nyk22.jpg
95914,2019-20,Elijah Hughes,SF,SG,Shooter,78.0,229.0,Syracuse,ACC,18.0,14.0,7.26,3.0,"Mar 10, 1998",22.31,200.0,32.0,32.0,1175.0,22.1,0.561,0.511,49.1,0.358,570.0,1.4,13.2,7.4,20.1,1.8,2.9,2.2212765957446807,2.2212765957446807,11.9,0.094,26.6,38.144,3.5,1.3,4.8,0.164,6.1,1.2,7.3,1.49,113.1,103.0,0.378,-0.03,6.7,15.8,0.427,4.1,8.0,0.508,2.7,7.8,34.2,0.255,0.4031740696278512,4.6,5.7,0.813,5.4,3.7,1.3,0.9,2.5,2.0,20.7,9.9,23.1,6.0,11.8,3.9,11.4,6.7,8.3,7.9,5.4,1.8,1.3,3.6,2.9,30.4,12.0,15.39,1.35998352,0.0102127659574468,2.0413008,16.8,73.1,47.4,34.1,39.9,17.5,49.1,71.8,49.1845,4.4032,1.3508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4113508442776735,0.7279549718574109,0.5975609756097561,0.7391469916222392,0.2043478260869565,0.5526315789473685,0.5153061224489796,0.4630102040816326,52.6,5.233,57.175,2.491541899318206,0.5911469516234618,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Hughes_Elijah_uta21.jpg
